text,n,tweet_url
"Teachers have responded with fury after former schools minister  ⁦@Andrew_Adonis⁩ wrote to Ofsted complaining that ""many schools"" are ""not providing adequate online learning and support"" during the coronavirus crisis. https://t.co/ddRRlb4T0J",1,https://twitter.com/Equity_Educate/status/1256190947009978369
"@tomboulter @SDavies_History @amanda_spielman Yes, I agree, Tom. I think that trust needs to be a root word for discussion of how perceptions of schools, their teachers and their value in society can regenerate post-coronavirus.",1,https://twitter.com/scillyteacher/status/1256888905670045697
"Teacher trade unions warn reopening schools on June 1 risks second coronavirus wave

https://t.co/VOq4mTQvxK",1,https://twitter.com/politicshome/status/1257689005400809476
"South Korea to reopen schools from next week

https://t.co/NosTBTPTQy https://t.co/7KUCjl4PQU",1,https://twitter.com/DailyMirror/status/1257228275094638592
"🔴 Matt Hancock says that the test, track and trace app will be piloted in Isle of Wight starting from tomorrow 

⚕️ Health professionals will first be tested followed by all citizens

All the latest👇
https://t.co/md062e6Qk4",1,https://twitter.com/Telegraph/status/1257344601721131010
"@tnewtondunn So when are we going to hit the 250,000 tests per day target set by @BorisJohnson , the one he set on 19th March? https://t.co/M0XwlB4z0W 

PS including 27,000 tests posted out and no 'tested' included in Hancock figures",1,https://twitter.com/SpeyeJoe/status/1256256724564090881
"""Much more needs to be done to halt the spread of the #coronavirus, but what is apparent is that the only people who will fight to keep our schools safe are the working-class themselves.""

Join us Friday at 7pm for our Education Fightback Forum.
#FiveTests
https://t.co/LQTduf1IMy https://t.co/PSfuy0Hvat",1,https://twitter.com/SocialistAltEWS/status/1258273303971729409
"The #studentsunite campaign led by Agata (L6th)and her sister, Alice (OS) has raised £36,478 for @MSF with students across schools/universities uniting to fund urgent medical care in 70 counties. 
Follow @studentsunitefundraiser on Instagram - details 👇
https://t.co/qFbcJjy0tc",1,https://twitter.com/SevenoaksImpact/status/1257963843646566401
"Would love @GMB and @PGLTravel to explain
Coronavirus: Schools paying out thousands for cancelled PGL trips https://t.co/xjaf1a1sgM #Schoolsweek via @Schoolsweek",1,https://twitter.com/paulmundycastle/status/1258328287421566976
A lovely mention in this article on the tes website. ⁦@OfficialHGS⁩ ⁦@TesScotland⁩ it’s amazing to see how adaptable schools across Scotland have been during this uncertain time 👏⭐️👩🏼‍🏫 #itsslc #wecaninsouthlan #teamhgs  https://t.co/c16F51K4Yj,1,https://twitter.com/hgs_art/status/1257334953404227589
"The @CPAGScotland has issued a plea to local authorities to make sure that “no child goes hungry” by switching to cash payments as a replacement for free school meals while schools are shut due to the coronavirus pandemic
https://t.co/A5KI0oIlXB",1,https://twitter.com/tes/status/1257733061015474177
https://t.co/C3h2p8WRXv,1,https://twitter.com/SWU_UK/status/1257983030054002688
"“it’s premature to talk about a June return date, the government should be providing evidence about how this can be safe, how many more fatalities would we expect to see amongst school staff and parents and how these can be prevented or minimised.” https://t.co/J2fXfoUFr7",1,https://twitter.com/CalderdaleASC/status/1256958180334145537
https://t.co/Nha2oJyta6,1,
"@theipaper: Writing in a report for the Adam Smith Institute, he suggests that businesses divide their workforce into two groups, with each going in to the workplace for four days every fortnight.

https://t.co/zkm2vy4QvH",1,https://twitter.com/ASI/status/1257964322309001219
"""The thought of reopening fully is challenging."" 
A member’s view
https://t.co/R8MBq8yd0b
#schools #coronavirus #COVID19 #earlyyears",1,https://twitter.com/Voicetheunion/status/1258334837297106945
"Support resources for families: 
See our guide of wider agencies, guidance and support for families in the Barnsley area. 

https://t.co/KRxBQ2f3gz",1,https://twitter.com/KirkBalk/status/1257310840220299269
‘Across our 14 primary schools we have lost dearly loved relatives and friends’ - why academy trust boss believes schools should remain closed for now https://t.co/D1KmGHGUut,1,https://twitter.com/ipswichstar24/status/1257261576807051271
"“What role will design play in helping schools to manage a phased post-Covid return of pupils?” asks the AJ’s Richard Waite. @penoyreprasad's @MarkRoweLondon joins the conversation – read the full article in today’s @ArchitectsJrnal: https://t.co/yAIlw7fBlr
@Waitey",1,https://twitter.com/penoyreprasad/status/1258327296328347650
"""I think the confusion was caused by the way what I said was reported.""
@fmwales disputes claims his statements about schools reopening in June was confusing. https://t.co/wUqq3qma1C https://t.co/cpJiP1m1IG",1,https://twitter.com/ITVWales/status/1257279717385932807
"A Co Monaghan-based construction company has designed a new anti-viral door handle to help prevent the spread of Covid-19 in schools across the country.
https://t.co/HWJLTtNEdG https://t.co/O0kizVQ74s",1,https://twitter.com/StartupsIreland/status/1257611274755682304
"@marydejevsky Yes, I think you have nailed it Mary! But at least Eton is acknowledging there is a worsening problem regarding education inequality. So many other schools don’t and keep their heads down hoping they will quietly return to business as usual once the coronavirus crisis is over.",1,https://twitter.com/robertverkaik1/status/1256544783956410368
"💚 Update &amp; roadmap for Ireland just announced. Two more weeks of tight restrictions &amp; schools closed til September.

https://t.co/AXni3lU9vt #LockdownIreland #Lockdownextention",1,https://twitter.com/CuddleFairy/status/1256286858000171020
"💚“Kindness” is the new theme for #MentalHealthAwarenessWeek, in response to the coronavirus outbreak.💚18 to 24 May 2020.

👉Keep up to date on ways to get involved: https://t.co/HcU7s9gCGv

✔️Read more about why we changed the theme: https://t.co/PffKNk2XiU https://t.co/jOb3isWahl",1,
"“The government has a responsibility to have a clear and coherent plan around the reopening of schools which is led by the scientific evidence.”  - @PatrickR_NASUWT 

https://t.co/uBtvkgkBPg",1,https://twitter.com/urban_teacher/status/1257277150345990149
"A brief look at some of the issues that must be considered when we return to school such as the wearing of masks, how staff and pupils will be screened for illness, and how to handle social distancing on school buses.

https://t.co/lHFINWAyKG",1,https://twitter.com/hynes_j/status/1256494359895252992
"@lynne_neagle Unimaginably heartbreaking, that poor son &amp; Dad.

I think many schools will need to be prepared for a huge increase in anxiety issues across their communities. Colleague Headteacher shared that two more of his pupils lost grandparents to coronavirus last week.",1,https://twitter.com/RobW_48/status/1256573781281251329
https://t.co/sxsEglmr9R,1,https://twitter.com/LollysMum1/status/1258108660686913538
"""Fearful Britons remain strongly opposed to lifting coronavirus lockdown"" https://t.co/ll8VkLwW3K ""views among the public over what to do about the lockdown seemed to differ from those at Westminster""",1,https://twitter.com/JanetGunter/status/1256863531317760000
"📢 Coronavirus update

Thanks to all our people who are working hard to keep the taps running to homes, hospitals, businesses and schools.

If you do see us, please help protect us by not approaching – 👍👏🖖🤘🤙🖐️ from a safe distance https://t.co/JTo0UBXOKG",1,https://twitter.com/BmouthWater/status/1256295113573220355
"""We will need to adjust as a society to safe new ways to work to travel, to interact and to go about our daily lives.” - Dominic Raab  https://t.co/izPwqyFnla https://t.co/HydKsgpb2e",1,https://twitter.com/WalesOnline/status/1257708392312905736
"Thank you to the teachers and staff in schools across the country this morning - you are part of our vital front line in the fight against coronavirus.

Help schools to focus on the children who need a place most, and keep your kids at home if you can.

#StayHomeSaveLives https://t.co/Zp4lHO7gSH",1,
මැයි 11 පාසල් යළි විවෘත කිරීමට හැකි වෙයි ද? Will it be possible to re-open in schools in Sri Lanka on 11th May ? කියවන්න - https://t.co/pofrxqPOtg #education #SriLanka #Coronavirus,1,
"URGENT: Parent questionnaire on the DFE website: not v.widely publicised &amp; the closing time is THIS MORNING 4th May at 9AM! Results will be shared with GOVERNMENT this week to help inform decisions re #schools reopening from #LOCKDOWN (eg pre-vaccine?)...
https://t.co/zYtpk4zsu0",1,https://twitter.com/MusingsAndMusic/status/1257196071979188224
"Worth a read

""A post-coronavirus, National Planning Policy Framework to reflect the vision for 20-min neighbourhoods, where schools, shops, recreation &amp; work are on your doorstep, streets prioritise people not cars, &amp; air pollution is a thing of the past"" https://t.co/4vCNZ3Wjwm",1,https://twitter.com/limerickcitybiz/status/1256158834239901696
5/5/20: New DfE guidance on critical workers who can access schools or educational settings and 2 updates on remote education and travel advice for schools: https://t.co/0fC9wp8paW,1,https://twitter.com/HOPE4CiC/status/1257782733356613638
"This highlights why free school meal voucher funding should be available to schools as well as supermarkets. A simple change like that could make a big difference.

'BBC News - Coronavirus: 'Humiliation' as school meal vouchers fail at till' https://t.co/2nOxloMrrJ",1,https://twitter.com/ChefsinSchools/status/1258298779289165824
This is a very interesting piece. A view shared by my good lady. Can schools be better and learn from this time?                    Opinion | Distance Learning Is Better - The New York Times https://t.co/yIDAeqLWqL,1,https://twitter.com/dnleslie/status/1257709912987140096
"#coronavirusuk: @DominicRaab says it would not be safe to reopen all schools.

@chrisdysonHT
@PaulGarvey4
@Headteacherchat 

@AlisonMPeacock 

@MaryBoustedNEU 
@cyclingkev
@PaulWhiteman6 
@RealGeoffBarton
@PatrickR_NASUWT

https://t.co/p62a6uHNWe",1,https://twitter.com/Neil_McAvoy/status/1257734848678187011
"'Classical 100' – a resource of 100 great recordings, inspiring activities and fascinating information about pieces (originally only available to primary schools) is now free for all families at home during the coronavirus crisis. Find out more here 👇 https://t.co/I7WQzhepzs",1,
"We have new guidance on how local authorities can use their dedicated schools grant (DSG) funding differently in exceptional circumstances during the #coronavirus outbreak.

Read the full guidance here: https://t.co/JNJeS3Jneb https://t.co/YVMADxjHl1",1,
